Akun,Tweet,Label
https://twitter.com/identitvigur,"@HabisNontonFilm Setelah kemarin KKN Desa Penari yang bahasanya juga kurang luwes tapi dapat penonton banyak, mungkin netizen berhak berharap lebih sama adaptasi ini.",negatif
https://twitter.com/1nugra,@beputr @moviemenfes Nah ini aku pernah komen di kkn desa penari koq sama pak lurah pake bahasa jawa ngoko yo ora sopan..eh ada yg balik komen itu lumrah 😆,negatif
https://twitter.com/875nijkoesmik,"Alasanku mergo ga ndelok versi film.e KKN Di Desa Penari, ndelok trailer.e ae Jowone mekso. 😌
 Mending moco thread.e timbang ambyar ng bioskop krungu bosone diurap2",negatif
https://twitter.com/sukasenyum22,@HabisNontonFilm Gak mau nonton sejak kecewa kkn desa penari sok gaya sok drama horornya gada sama sekali,negatif
https://twitter.com/kompascom,Manoj Punjabi mengatakan Sewu Dino memiliki potensi yang sama dengan KKN di Desa Penari. https://t.co/APqzHTYQ3q,positif
https://twitter.com/aedonina,"baru kemarin rewatch KKN desa penari sama adek trs ada scene pas anton ngasih tau nur dibawah dipannya bima aja sesajen, trs bilang “tuh, percaya nggak karo aku”. trs tak komen “halah, iki nek wong jowo tenan mah ngomonge ‘wi, ngandel ora’ wkwkwk”",negatif
https://twitter.com/rubyjeonn,"@moviemenfes ini yang gue rasain sepanjang nonton kkn desa penari, sebel bgt anjir nyampur bahasa 😭",negatif
https://twitter.com/cukmatane,@HabisNontonFilm Yups aneh. Kek kkn desa penari kemaren banyak banget dialog yg aneh. Mau dibilang gimanapun tetep banyak yg ngerasa aneh wkwk,negatif
https://twitter.com/afriarahmannn,"@HabisNontonFilm Kemarin aja yg KKN di desa penari bahasa jawanya ganggu dan maksa banget. Mau saya compare sama series Teluh Darah yg skrg masih on going dan banyak pakai bahasa jawa tp beneran bagus pelafalannya seperti native speaker, atau memang castnya banyak yg asli jawa kali😃",negatif
https://twitter.com/KompasEnt,Manoj Punjabi Sebut Sewu Dino Punya Potensi yang Sama dengan KKN di Desa Penari https://t.co/Yls8huE27u,positif
https://twitter.com/apalahtrsrh,"@moviemenfes lupa belajar dari film kkn desa penari, hadehh",negatif
https://twitter.com/HHKinanti,"@moviemenfes Blm minat nonton film adaptasi tweet, berkaca dr kkn desa penari 😶",netral
https://twitter.com/kompascom,Manoj Punjabi mengatakan film Sewu Dino lebih menyeramkan dibandingkan KKN di Desa Penari. https://t.co/Nayo2JgvDk,positif
https://twitter.com/Asttika,@putripurwaa desa penari?,netral
https://twitter.com/kucing__hutan,"@literallysadboi @cookikawa @moviemenfes @SimpleM81378523 Emg belum pada sadar kalo @SimpleM81378523 itu orang marketing? Semua thread dijadiin komersil.
 KKN desa penari itu script filmnya lebih dulu terbit daripada thread di twitter.",positif
https://twitter.com/fahruld10,"Sebuah hal yg tidak perlu, karena Industri Film Indo bisa bersaing lho. Buktinya Lebaran tahun lalu, KKN Desa Penari bisa bersaing keras sama Dr Strange Multiverse Of Madness.",netral
https://twitter.com/alexadenanda,"Misteri Hutan Karet Part 8 https://t.co/0jgWeosNUK 
 
 #bacahorror #ceritahorror #horror #threadhorror #ceritahorrorpendaki #misteri #ceritamisteri #setan #hantu #santet #desapenari #suaritoto #pendakianhorror https://t.co/pgP8i0WuWV",netral
https://twitter.com/Elansh_Grace,@LilianaAster sewu dino itu kisah yg kyk kkn desa penari kan li ?🤔,netral
https://twitter.com/tanyarlfes,💚 ada yang udah nonton kkn di desa penari? banyak jumpscarenya ga guys? soalnya sender suka jantungan :',netral
https://twitter.com/ismi_kulsum,@HabisNontonFilm dari yang KKN desa penari emang jelek bahasa jawanya. di film yg ini ga diperbaiki juga kesalahannya. saya yang orang jawa aja males dengernya,negatif
https://twitter.com/anxiqus,@moviemenfes kemaren juga gua nonton kkn desa penari kagak ada subtitle indonya anjir pas bahasa jawa ny muncul,negatif
https://twitter.com/ManojPunjabiCom,Manoj Punjabi Bawa Seluruh Pemain KKN di Desa Penari Promosi ke 20 Kota dan 2 Negara https://t.co/7CmPBq1Ako,netral
https://twitter.com/leeprintemps,"rill, srimulat sama keramat doang yang bahasa jawanya acceptable di telingaku wkwkwk ((((aku ga sebanyak itu sih nonton film indo)))). yang bikin gatel tu kkn di desa penari sama waktu maghrib eughhhh",negatif
https://twitter.com/dianacalaca,@moviemenfes Yap. Sepakat. Hal pertama yang aku tangkep waktu nonton trailernya. Ternyata film ini masalahnya masih satu genre sama KKN di Desa Penari. Heran,negatif
https://twitter.com/russhaman,@HabisNontonFilm ini ngambil dari thread twitternya si simple man juga kan? sama kaya kkn desa penari,netral
https://twitter.com/owhispbabe,"@moviemenfes RIIL apalagi kalo penggunaan bahasanya ke orang yg lebih tua ga cocok. Bisa-bisanya bilang ""suwun Mbah"" ke orang yg lebih tuaaa😭😭😭 (di film KKN di desa penari)",negatif
https://twitter.com/iambest_unknown,@UGM_FESS Kkn desa penari,netral
https://twitter.com/chanileus,ada yang bisa jokiin teks kritik film kkn desa penari??? due minggu ini #zonaba #zonauang,netral
https://twitter.com/yourbasicperson,@UGM_FESS kkn desa penari?,netral
https://twitter.com/gendhisjawen,@UGM_FESS Kkn desa penari,netral
https://twitter.com/Rahmahhhaha,@worldtiputipu Desa penari aj tutup mata😕,negatif
https://twitter.com/OfcCelebrities,"Aghniny Haque Main Film Kajiman: Iblis Terkejam Penagih Janji, Ulang Kesuksesan KKN di Desa Penari
 #CelebritiesDotID #InfoCelebTerkini 
 https://t.co/xQJtsFKjXE",positif
https://twitter.com/mapaybandungcom,"Lebih Seram dari KKN di Desa Penari, Inilah Sinopsis Film Sewu Dino Tayang Pada Lebaran Nanti https://t.co/29TvYomxh2",positif
https://twitter.com/Desa2022,Film Yang Tak Kalah Bagusnya Seperti KKN di Desa Penari? https://t.co/s5wHpANm9z,positif
https://twitter.com/mwcepetlulus,"IH JADI PGN baca threadnyaaa aku tuh udah baca pas itu cuman kek skip2 krn aku lebih suka cerita kkn desa penari (relate dg kondisiku yg anak mahasiswa)
 
 sooo lets go mencari threat sewu dino dan membacanyaa",negatif
https://twitter.com/geminitrashed,"kapok nonton kkn desa penari, bhs jawanya ga mantep😔✊🏼",negatif
https://twitter.com/Desa2022,Badarawuhi : “Lebih baik kamu gak usah ikut-ikutan.” - Dikutip dari film KKN di Desa Penari (2022)? https://t.co/EronyGRpDC,netral
https://twitter.com/miladytale,"@capriccinos Ini yang horor kayak KKN di Desa Penari itu, ya?",netral
https://twitter.com/typagerl,@rey4listic jaya jaya jaya selalu yah couple kkn desa penari irl ayu ♥️ bima,positif
https://twitter.com/Desa2022,Rekor Film KKN Tembus 6 JT Tayangan Hanya Dalam 1 Malam? https://t.co/EronyGRpDC,netral
https://twitter.com/Kopibastiii,"Film KKN Desa Penari bahasa Jawanya juga maksa banget, liat trailernya Sewu Dino bahasanya juga campur-campur dan maksain.",negatif
https://twitter.com/Desa2022,"Film KKN Menjadi Film Paling Laris Di Industri PerFilman, dengan mengambil genre HOROR : https://t.co/NyIoQARHHL",netral
https://twitter.com/Itochimsy_lbs_2,"@moviemenfes kkn desa penari. ada didmn adegan si nur yg mau mandi trus di ganggu sama si doi, malemnya aku juga diganggu sama si doi.",netral
https://twitter.com/Desa2022,"Kisah KKN di Desa Penari di ambil dari kisah nyata mahasiswa yang sedang KKn di pedesaan, tonton di sini : https://t.co/NyIoQARHHL",netral
https://twitter.com/SidikAmsori_86,@jokoanwar Lebih horor drpd KKN desa penari 😄,positif
https://twitter.com/Desa2022,Asal Usul Badarawuhi di Film KKn di Desa Penari yang doyan WIK WIK,netral
https://twitter.com/abcdefghicaa1,@mnurhanif17 @sosmedkeras aku mimpiin uler gegara abis nonton film anaconda sama kkn desa penari):,netral
https://twitter.com/Desa2022,"Movie KKN di Desa Penari Full Movie 2022 : https://t.co/NyIoQARHHL JANGAN LUPA LIKE, SHARE, &amp; FOLLOW",netral
https://twitter.com/dheeenoo,@freshteaaaa Prokernya ntar gak serem kek di desa penari nder,netral
https://twitter.com/rinalupa,"film indo please just once kalo judulnya jawa temanya jawa can yall hire aktor jawa asli, kkn desa penari udah bikin trauma jgn sampe sewu dino lagi.",negatif
https://twitter.com/DanangNugroho,TIDAK MAU BELAJAR DARI KRITIK FILM KKN DESA PENARI :(,negatif
https://twitter.com/aconieee,"kkn di desa penari bener2 gajelas juga dialognya, maksa pol pake bahasa jawa wkwk",negatif
https://twitter.com/tegaralaga,"kayane tidak akan nonton di bioskop.
 
 kupingku geli ngrungokne bahasanya.
 
 mbok wis mending cari pemeran film lokal wae seperti Tilik itu, lebih maknyus.
 
 Kok tidak sinau dari KKN Desa Penari lho.
 
 kepriwe kiye",negatif
https://twitter.com/fyaots,@kadyasandya Asli waktu nonton kkn desa penari kemarin. Aku juga protes ginian ke temenku 😂,negatif
https://twitter.com/rptwt,@KIYONGbrb Disingkat kkn desa penari,netral
https://twitter.com/seatheren,@deuteronomyth KKSN desa penari.,netral
https://twitter.com/anggakiyowo,Ketimbang kkn desa penari lebih tertarik nonton sewu dino si,negatif
https://twitter.com/jukirajuki,"Mengulangi kesalahan yg sama dari kkn desa penari, skrip dialognya masih sangat kurang. Sisan boso jowo kluthuk ndak gene to? Gari nambahin translate nang ngisore😑 setting apik, akting apik, neng dialog e gawe elek boskuu😪",negatif
https://twitter.com/juIy___,@moviemenfes kkn desa penari,netral
https://twitter.com/literofs_,"kkn desa penari sm squid game (series sih ini) tp ttp yaa gitu, ga ada niatan nonton",netral
https://twitter.com/Iuminannce,KKN di desa penari,netral
https://twitter.com/sxnyxvc,kkn desa penari,netral
https://twitter.com/universwea,"Jujur, aku ngerasa ini nggak begitu serem. Masih serem KKN Desa Penari sih (bukan versi film).",positif
https://twitter.com/aescew,@kadyasandya Lagi-lagi ga kaget krn dari MD wkwkwk kkn desa penari juga dulu bahasanya gitu😭,positif
https://twitter.com/oonshadi,@kadyasandya Salah sijine alasan yang bikin saya ndak kuat mendelok KKN desa penari,positif
https://twitter.com/bullyangbaebae,"ndenger bahasa jawa remix bahasa indonesia kalo per kalimat masih oke lah, tapi kalo per kata kan keburu males kayak orang gak riset dulu sebelum produksi. mengulangi kesalaham yg sama seperti di film KKN Di Desa Penari",negatif
https://twitter.com/ifidielastnight,"liat trailer sewu dino, part yg digigit kek evil dead versi lokal. kelihatnya lebih bagus dari kkn desa penari si",positif
https://twitter.com/aerglory,@sukakarinaaa kung fu panda di desa penari,netral
https://twitter.com/caleeida,"Jadi inget gue sama @farimurti_ ngetawain bahasa Jawanya pemeran-pemeran warga lokal di KKN di Desa Penari yg gak convincing. Kita berdua yang Jawa jadi-jadian aja cringing, apalagi yang Jawa tulen 😭",negatif
https://twitter.com/asda_ferdi,@IsmiIsmamasmuk Eh ini cerita horror yg viral kayak KKN desa penari kan?,netral
https://twitter.com/CecanUtami,berapa harga tiket bioskop kkn desa penari,netral
https://twitter.com/amoreie31,"@dipulpong sama-sama serem sii dipp wkwkwk aku ingetnya pas cuplikan di film kkn desa penari bukan trailernya
 
 skrg lg gamau nonton trailer soale lg keweden hbs nonton horor td wkwkwkwk",netral
https://twitter.com/alexadenanda,"Misteri Hutan Karet Part 7 https://t.co/C0EjjmMkos 
 
 #bacahorror #ceritahorror #horror #threadhorror #ceritahorrorpendaki #misteri #ceritamisteri #setan #hantu #santet #desapenari #suaritoto #pendakianhorror https://t.co/9GHMuFFS6m",netral
https://twitter.com/ManojPunjabiCom,KKN di Desa Penari – Official Trailer | 30 April 2022 di Bioskop https://t.co/LJswj2Are2,netral
https://twitter.com/darahkOebiru,@kadyasandya pas kkn desa penari juga nggateli tenan cok,negatif
https://twitter.com/kusumayda,"gokil film kedua dari cerita simpleman. udah baca threadnya juga sih, walau ga se-wow kkn desa penari kemaren ramenya",positif
https://twitter.com/masanasoul,@ShogunEuthymia Kkn desa penari bang,netral
https://twitter.com/bicaraboxoffice,"KKN di Desa Penari, 2022.
 Kok BiBO pasang koridor sepanjang itu, padahal tanggalnya tidak lagi merah?
 Well, faktanya sampai 16 Mei itu rerata okupansi KKN masih fantastis di atas 75-80% dalam pantuan BiBO.
 Baru setelah itu turun, itupun tidak langsung tajam. https://t.co/3C4TJrZn3i",netral
https://twitter.com/bicaraboxoffice,"Koreksi dan update koridor rilis Lebaran 2023. 
 Jalur mulus terbentang untuk film Indonesia, apalagi tanpa saingan Hollywood blockbuster seperti 2022. Namun memang koridornya tidak sepanjang yang dinikmati oleh KKN di Desa Penari. https://t.co/phJJh0OiIU",netral
https://twitter.com/menjegal,@kadyasandya yokann aku mbatinn juga pas kkn desa penari. Pingin tak sunati iku ilat e,negatif
https://twitter.com/renam_arifianto,"@ulyzulfaa @tanyakanrl Aku baca ga kaya pas baca kkn desa penari, seremnya kurang, agak bingung iya. Wkwk. Pabrik gula itu ya serem lik.",negatif
https://twitter.com/__Risya__,Gua baca ceritanya di simple man merindingg puooll ngalah2i kkn desa penari,positif
https://twitter.com/Jaemarkiee813,Trailer sewu Dino yg ini sama yg di kkn desa penari kok beda yh. Aku malah lebih suka yg di kkn desa penari kemaren. Soalnya berasa banget mencekamnya,positif
https://twitter.com/rjyyalail,"Kemaren waktu kegiatan nonton kkn desa penari waktu kamis malam Jumat. Sekarang siapa lagi yg mau ngejak gw? Ga punya temen nonton, sebenernya gaada yg bisa dimintain tolong buat jemput sih. Kan gw the real beban buat bonceng 😭",netral
https://twitter.com/DhiyyanzzR,"Setelah baca threadnya, menurutku sewu dino ini seremnya minta ampun ngalahin KKN desa penari dan masih jdi fav aku. Aku bacanya sampe merinding bgt. Tapi ku liat2, della versi film masih cantik pdhl versi threadnya serem mampus",positif
https://twitter.com/sialeale1000an,@HabisNontonFilm ini dia menurut aku jauh lebih serem dibanding kkn desa penari sih. kkn juga udh serem tapi ini freaky bgt sih dari trailer nya.,positif
https://twitter.com/ChandraAulady,Kimetsu no Yaiba : Desa Penari,netral
https://twitter.com/titisandajal_,ini ada dibagian akhir film kkn desa penari extended movie btw kapan kita nonton bareng?:(,netral
https://twitter.com/PitaRatna,"Akhirnya…
 Semoga tydack sangat mengecewakan macam KKN Desa Penari yang hadehhh bgt itu 🙃",negatif
https://twitter.com/johnnyjshh,@jeongjeffers Yg bikin thread desa penari juga gasih?,netral
https://twitter.com/hzrlhzrl,"Selepas KKN Desa Penari, lesssgoo!",netral
https://twitter.com/prillyanp_,"tw // horor , hantu
 
 Blm sempet baca thread sewu dino nya sampe selesai, kalo nonton film nya duluan keknya ekspektasi ku ga bakal ketinggian kek kkn di desa penari kmrn, nonton kali ya besok kalo rilis wkwk keknya lumayan menarik",positif
https://twitter.com/Desa2022,Film Yang Tak Kalah Bagusnya Seperti KKN di Desa Penari? https://t.co/s5wHpANm9z,positif
https://twitter.com/ravenkielll,"@bbayi_ Seru itu
 11 12 kayak desa penari. Tp lebih serem itu wkwkwk. Udah jadi film kan itu",positif
https://twitter.com/Desa2022,Badarawuhi : “Lebih baik kamu gak usah ikut-ikutan.” - Dikutip dari film KKN di Desa Penari (2022)? https://t.co/EronyGRpDC,netral
https://twitter.com/stopkontak___,"@HabisNontonFilm Kemarin udah liat sequel di akhir film KKN Desa Penari Extended Movie! Emang ngeri sih ini, mandiin mayat yang dikerangkeng di dalam keranda di sebuah kamar yang terkunci. Harus pake ritual yang di jelasin via suara radio jadul lg,BANGSAT! Gimana ga tremor itu pembantu!😂",negatif
https://twitter.com/Riricynical,"@kucingsukamakan Yeah, i usually give these type of stories a benefit of the doubt, but this one doesn't sit right with me, feels like he's trying to get that KKN Desa Penari type beat with that cliche ass horror twist",netral
https://twitter.com/Desa2022,Rekor Film KKN Tembus 6 JT Tayangan Hanya Dalam 1 Malam? https://t.co/EronyGRpDC,netral
https://twitter.com/Desa2022,"Film KKN Menjadi Film Paling Laris Di Industri PerFilman, dengan mengambil genre HOROR : https://t.co/NyIoQARHHL",netral
https://twitter.com/mid_night_owl,Kayanya yg ini lebih layak ditonton dr yg desa penari,positif
https://twitter.com/yoongiontwt,yang udah pernah baca threadnya pasti tau ini jauh lebih menakutkan dibanding kkn desa penari,positif
https://twitter.com/Andriamuis,"Harimau di Wilayah Garut, sih Maung, selama ini di Pulau Jawa yang sering dibahas ularnya mulai dari Nyi Blorong, badarawuhi, nagini. Siluman ular putih dan hitam… jika ada harimau pasti anak2 KKN di desa Penari semuanya selamat 🤭😇✌️ https://t.co/68GXNJrt0l",netral
https://twitter.com/chufeist,@exodusuho Bagus threadnya.. Lbh bagus dr desa penari,positif
https://twitter.com/inthan_azzh,"Beuh ngantuk bgt lagi, manaan mau survey tempat bakal kkn di desa penari. 
 Ngga ding serem bgt 😶
 Bakalan kering gk ya tenggorokan?",netral
https://twitter.com/Desa2022,"Kisah KKN di Desa Penari di ambil dari kisah nyata mahasiswa yang sedang KKn di pedesaan, tonton di sini : https://t.co/NyIoQARHHL",netral
https://twitter.com/nanazzmm,"Sebagai pecinta horor, can't wait for sewu dino soalnya:
  - secara thread lebih suka sewu dino daripada kkn desa penari
 - KIMO STAMBOEL
 - MIKHA TAMBAYONG
 - trailernya okeeee
 
 Kita lihat apakah eksekusinya semencekam threadnya???",netral
https://twitter.com/dewidiah46,"@abellcart @hekyie @tanyakanrl Si sri ini kan meninggal jg akhirnya ya. Aku brtanya2 ini kisah nyata apa fiksi sih? Kan katanya kyk KKN desa penari tuh, diambil dr ksh nyata. Apa gak ya? Soalnya kalo dr ksh nyata sewu dino narsumnya si sri, tp sri nya meninggal. Gmn critainnya klo meninggal?",netral
https://twitter.com/chyo_rin,"Ah trnyata ada yg mikir sewu dino g serem juga 😭
 Aku lbh merinding wktu baca yg KKN Desa Penari drpd Sewu Dino :""",netral
https://twitter.com/Desa2022,"Asal Usul Badarawuhi di Film KKn di Desa Penari yang doyan WIK WIK, penasran dengan filmnya? tonton di sini : https://t.co/NyIoQARHHL",netral
https://twitter.com/DiovanAdy,"@HabisNontonFilm Potensial, mengingat threadnya edan, ditambah lagi didirect sama kimo sang maestro film brutal. Ya semoga ga mengecewakan kyak kkn desa penari",positif
https://twitter.com/Desa2022,"Movie KKN di Desa Penari Full Movie 2022 : https://t.co/NyIoQARHHL JANGAN LUPA LIKE, SHARE, &amp; FOLLOW",netral
https://twitter.com/FIzzasi,https://t.co/uxwAxkSttw,netral
https://twitter.com/Hanrycims,@HabisNontonFilm Apakah mengecewakan seperti KKN desa penari? Yg berasa lebih horor baca threadnya,negatif
https://twitter.com/NafizEdan,"@senyumanx @moviemenfes Tekok thread twitter maneh, paling gak bedo adoh tekok kkn di desa penari",negatif
https://twitter.com/milkho77,"@cikakohl Film KKN DI DESA PENARI
 ceritanya menegangkan dan suasana desa yang seram membuat kita ketakutan 
 #HFN2023",negatif
https://twitter.com/Effendi808,"@cikakohl KKN DI DESA PENARI, sangat seram dan jalan cerita menarik dan tidak membosankan. the #HFN2023",positif
https://twitter.com/algawahyu0,"Official Trailer Sewu Dino udah rilis dichannel YouTube MD Pictures! Dari trailernya sudah disimpulkan kemungkinan film ini akan lebih bagus dan seram dibandingkan KKN di Desa Penari, terlebih directornya Kimo Stamboel yang pasti sudah menjanjikan
 Fullnya:
 https://t.co/n5CStdtlog https://t.co/NgBIpNHumX",netral
https://twitter.com/Sobatceriaa,@unmoodknow KKN di desa penari die kalo Lo mau tau,netral
https://twitter.com/Androngehe,@cinecrib_ Harusnya ini lebih bagus dari kkn di desa penari. Karena penulisan ceritanya lebih rapi dan runut. Gak terkesan kaya thread yang divisualisasikan.,positif
https://twitter.com/SEULCOUP,@sepngcheol @selfolconvo di desa penari??,netral
https://twitter.com/alexadenanda,"Misteri Hutan Karet Part 6 https://t.co/cpjxDPX3hK 
 
 #bacahorror #ceritahorror #horror #threadhorror #ceritahorrorpendaki #misteri #ceritamisteri #setan #hantu #santet #desapenari #suaritoto #pendakianhorror https://t.co/4FOeNeVEjo",netral
https://twitter.com/abrlfnp,kkn di desa penari https://t.co/uCX3KVHXyF,netral
https://twitter.com/meylinwin,"@cikakohl My FAVOURITE Indonesian Movie is KKN DI DESA PENARI 
 best storyline best location and many more 👍💯 #HFN2023",netral
https://twitter.com/Desa2022,Film Yang Tak Kalah Bagusnya Seperti KKN di Desa Penari? https://t.co/s5wHpANm9z,positif
https://twitter.com/Desa2022,Badarawuhi : “Lebih baik kamu gak usah ikut-ikutan.” - Dikutip dari film KKN di Desa Penari (2022)? https://t.co/EronyGRpDC,netral
https://twitter.com/vernon8tnt,@jiaer4tnt lah kmrn yg gw ketemu di desa penari siapa,netral
https://twitter.com/Desa2022,"Kisah KKN di Desa Penari di ambil dari kisah nyata mahasiswa yang sedang KKn di pedesaan, tonton di sini : https://t.co/NyIoQAR9Sd",netral
https://twitter.com/GuntariWin,"@cikakohl FiLm Fav : KKN Di Desa Penari
 Kenapa suka : karena film itu diadopsi Dari kisah nyata, jadi rasanya penasaran, kok Masih ada dijaman sekarang #HFN2023",netral
https://twitter.com/Desa2022,"Asal Usul Badarawuhi di Film KKn di Desa Penari yang doyan WIK WIK, penasran dengan filmnya? tonton di sini : https://t.co/NyIoQARHHL",netral
https://twitter.com/DediPur51240959,@WatchmenID KKN Desa penari,netral
https://twitter.com/Desa2022,"Movie KKN di Desa Penari Full Movie 2022 : https://t.co/NyIoQARHHL JANGAN LUPA LIKE, SHARE, &amp; FOLLOW",netral
https://twitter.com/bona5tut,kkn di desa penari ya,netral
https://twitter.com/AMmartil,@asmikhae I wonder why they don't use the term Desa instead of Kampung like KKN Desa Penari,netral
https://twitter.com/skiipmaaf,@Renaldahanggar1 comeback kkn di desa penari dek🙏,netral
https://twitter.com/pelangi11warna,"@cikakohl KKN desa penari, film 10 juta penonton, sebuah film bukan karya biasa .tercinta Krn semesta mendukung (Viral), modal penting pertama buat film itu laris manis dan terbukti. ilmu marketing yg mahal (Viral) #HFN2023",positif
https://twitter.com/meovzart,"@cikakohl KKN DESA PENARI ga tau kenapa aku suka banget sama nih film dan jadi film terfavorit sesuai ekspektasi dari cerita dan yg filmkan.
 
 #HFN2023",positif
https://twitter.com/yongqin6tnt,@whutcore Kyk kkn desa penari,netral
https://twitter.com/changgoroo,@pppanteqqq claudia/jasmine put sutradaranya? the same person that made kkn di desa penari #nefilwowfakta,netral
https://twitter.com/0xJanuaryyy,"@cikakohl Film KKN desa penari gak sih menurut saya itu film paling pecah, apalagi pas scene widya dikerubutin dedemit beeeh ngeriii cok 🙆‍♂️ #HNF2023",positif
https://twitter.com/FinaTabolang,"@honsoolatnight Kalau horor..KKN desa penari,rekomen bangaat..tapi jangan nonton sendiri🙂",positif
https://twitter.com/Penghaluayang,@Moranxy_ Emang kenapa si desa penari?,netral
https://twitter.com/0mP0ng1892,"@cikakohl #HFN2023 
 
 KKN di desa Penari💃",netral
https://twitter.com/yufada_,"@cikakohl KKN di desa penari, sblm tayang aku udh nonton dluan soalnya, aku kerja di bi0skop wktu itu jd shari bisa 3 kli nnton. Memorable bgt, rasanya aku pgn balik ke masa itu ruameee poll. Semua kalangan nonton, karena emg seru bgt. Serem sih menurutku soalnya aku takut horor😭 #HFN2023",positif
https://twitter.com/jeonjeongie_,fontnya mirip kkn desa penari anjir 😭,netral
https://twitter.com/Moranxy_,@Penghaluayang Jadi inget kkn desa penari,netral
https://twitter.com/boyfrenn,"2. Kucumbu Tubuh Indahku, 2019
 Sutradara: Garin Nugroho
 
 Kisah perjalanan hidup Juno, sejak kecil hingga dewasa menjadi penari, di sebuah desa di Jawa, yang terkenal sebagai desa penari lengger lanang, jenis tarian perempuan yang dibawakan penari laki-laki.",netral
https://twitter.com/daudwahyuimani,"Setaun lalu abis liat kkn desa penari terus liat mencuri raden saleh, Aghniny Haque perannya timpang banget, asli ilmu taekwondonya kepake di mencuri raden saleh wkwk",netral
https://twitter.com/biasobso,"@sixnema Kalo masalah alur aku lebih suka pengabdi setan 1. Tapi kalo traditional culturenya aku bisa relate kalo keramat 2, beberapa plot twist juga sih, kayaknya seperempat akhir cerita itu sih yang bikin mikir ""selamet""ga. Mirip sama kkn di desa penari sih somehow.",positif
https://twitter.com/rentfess,Bf rent! Ada yang avail skrng untuk diajakin nonton kkn desa penari + otp gaa ya?,netral
https://twitter.com/kissesnsex,@bangchankipas bim itu siraman di desa penari kah,netral
https://twitter.com/dokyeomlee__,font spidernya kek font kkn di desa penari anjir salfok mulu aing wkwkwk,netral
https://twitter.com/alexadenanda,"Misteri Hutan Karet Part 5 https://t.co/qNQ64ehEbu 
 #bacahorror #ceritahorror #horror #threadhorror #ceritahorrorpendaki #misteri #ceritamisteri #setan #hantu #santet #desapenari #suaritoto #pendakianhorror https://t.co/oKm8N6yQU0",netral
https://twitter.com/alexadenanda,"Misteri Hutan Karet Part 4 https://t.co/L8L0JL7xMW 
 #bacahorror #ceritahorror #horror #threadhorror #ceritahorrorpendaki #misteri #ceritamisteri #setan #hantu #santet #desapenari #suaritoto #pendakianhorror https://t.co/I9iLCRTynE",netral
https://twitter.com/alexadenanda,"Misteri Hutan Karet Part 3 https://t.co/Ook9UA6iIZ 
 #bacahorror #ceritahorror #horror #threadhorror #ceritahorrorpendaki #misteri #ceritamisteri #setan #hantu #santet #desapenari #suaritoto #pendakianhorror https://t.co/A8jSVRM3fu",netral
https://twitter.com/versacenon,@wonurungji laba laba di desa penari,netral
https://twitter.com/kompasmuda,"Di peringkat pertama ada film “KKN Desa Penari” (2022), disusul oleh “Dilan 1991” (2019), “Ayat-ayat Cinta 2” (2017) dan “Dua Garis Biru” (2019). https://t.co/FEJXdovElt #InfoMuda https://t.co/Fbbc1jAIrh",positif
https://twitter.com/iflifewasntsyit,"@kucingsukamakan Semenjak desa penari, ada hal mistis, kaitannya pasti meninggal dan kostan, disini pun ampe bosen dengernya, mana byk yg hoax pula",negatif
https://twitter.com/mingwonshi,"ANJ FONT NYA KYK KKN DI DESA PENARI
 https://t.co/vZWMIgRBYw",netral
https://twitter.com/ududul,"Aku mikirnya ini memang sebenarnya udah ada tapi mbaknya disuruh bikin konten begini biar banyak yg penasaran
 
 Sama halnya dengan KKN Desa Penari formulanya wkwk",netral
https://twitter.com/tabul_ian,"@moviemenfes Kkn di desa penari, apalagi? Tembus 100jt penonton loh, wow sekali bukan",positif
https://twitter.com/taeryonlanister,"@ududul Kkn desa penari aja ampe abis, aplg ini pendek wkwk",netral
https://twitter.com/Youthssfm,"1. Yang pertama: KKN di Desa Penari. Udah ketebak kan YupSS? Film ini rilis tahun 2022, disutradarai oleh Awi Suryadi. Film ini berasal dari thread Twitter viral oleh SimpleMan.
 Penonton film ini mencapai 10.061.033. Film ini bisa ditonton di Disney+.",netral
https://twitter.com/PialaMaya,"Berikut Koreksi penulisan berupa penambahan/ perubahan nama pada Kandidat Nominasi di Kategori:
 
 5. Desain Poster: KKN DI DESA PENARI - Puja Mulani https://t.co/Q9hQwP867V",negatif
https://twitter.com/DiovanAdy,@jokoanwar Jagat sinema bumilangit lanjut dan mecahin rekor film kkn di desa penari,positif
https://twitter.com/MauliaP16545400,@Semekamuu Lanjut cht telegram bang nonton kkn desa penari masih ingat ga bang,netral
https://twitter.com/Desa2022,Film Yang Tak Kalah Bagusnya Seperti KKN di Desa Penari? https://t.co/s5wHpANm9z,positif
https://twitter.com/chesuy0n,@tanyarlfes penari desa kkn 2.0 👍,positif
https://twitter.com/Desa2022,Badarawuhi : “Lebih baik kamu gak usah ikut-ikutan.” - Dikutip dari film KKN di Desa Penari (2022)? https://t.co/EronyGRpDC,netral
https://twitter.com/Desa2022,"Kisah KKN di Desa Penari di ambil dari kisah nyata mahasiswa yang sedang KKn di pedesaan, tonton di sini : https://t.co/NyIoQARHHL",netral
https://twitter.com/Desa2022,"Asal Usul Badarawuhi di Film KKn di Desa Penari yang doyan WIK WIK, penasran dengan filmnya? tonton di sini : https://t.co/NyIoQARHHL",netral
