Abstrak,Topik 1,Topik 2,Topik 3,Topik 4,Sum
pekerjaan informasi berkaitan akademik sistem manual kelemahan pengolahan data efektif efisien keterlambatan mencari data data resiko rusak hilang penelitian bertujuan mengembangkan sistem informasi berbasis web framework codeignniter smk negeri wonoasri layak tidaknya sistem informasi akademik membantu tu walikelas guru siswa memperoleh informasi jadwal nilai efisien penelitian metode penelitian pengembangan mengikuti model waterfall langkah langkah analisis definisi kebutuhan perancangan sistem implementasi pengujian unit integrasi pengujian sistem operasi pemeliharaan penelitian tahapan uji coba memperoleh sistem uji coba ahli rekayasa perangkat lunak uji coba ahli isi ketiga uji coba penggunahasil penelitian nilai diperoleh sistem informasi akademik berbasis web framework codeigniter ahli sistem informasi aspek functionality mengunakan skala guttman hasil layak aspek usability nilai kualifikasi layak uji coba user nilai kualifikasi layak sistem informasi memiliki kualifikasi layak sistem informasi akademik berbasis web framework codeigniter smk negeri wonoasri madiun,0.9977674440633937,0.0007441117949529222,0.000744280106106288,0.0007441640355472524,1.0000000000000002
penelitian muncul permasalahan smkn arosbaya salah satunya hasil belajar siswa rendah peroleh informasi hasil wawancara guru pengampu terkait permasalahan tujuan penelitian pengaruh model pembelajaran project based learning hasil belajar siswa penelitian penelitian eksperimen pendekatan kuantitatif instrumen tes pretest postest teknik analisis uji normalitas uji homogenitas uji linieritas uji regresi linier sederhana uji t data diperoleh sample penelitian berdistribusi normal homogen uji linier diperoleh data pretesr posttest berpola linier uji regresi linier sederhana peningkatan hasil posttest siswa uji t diperoleh thitung ttabel thitung ttabel ho ditolak ha diterima pengaruh model pembelajaran project based learning hasil belajar siswa kesimpulanya model pembelajaran project based learning mengatasi permasalahan hasil belajar siswa pelajaran perakitan pc,0.0009228235984813612,0.000922630806652126,0.18479650504342413,0.8133580405514425,1.0
penelitian bertujuan pengaruh penerapan strategi pembelajaran contextual teaching and learning ctl hasil belajar siswa mata pelajaran kkpi materi microsoft access kelas xi tkj smk nurul amanah penelitian metode kuantitatif desain penelitian quasi experimental jenis nonequivalent control group design sampel penelitian siswa teknik sampling jenuh pengumpulan data instrumen tes hasil belajar siswa lembar observasi aktivitas guru aktivitas siswa hasil penelitian ratarata pretest posttest kelas eksperimen uji regresi linier sederhana strategi pembelajaran contextual teaching and learning meningkatkan hasil belajar siswa berdasarkan hasil uji hipotesis diperoleh thitung ttabel ho ditolak pengaruh signifikan strategi pembelajaran contextual teaching and learning hasil belajar siswa hasil observasi aktivitas guru klasikal memperoleh ratarata kategori hasil observasi aktivitas siswa klasikal memperoleh ratarata kategori kunci contextual teaching and learning microsoft acccess,0.000823798639663369,0.05332395330782409,0.0008238362449833098,0.9450284118075292,1.0
media pembelajaran berbasis game edukasi berfungsi mengubah sikap pasif siswa memperhatikan proses pembelajaran hiburan menyenangkan belajar salah upaya menghilangkan kebosanan kesulitan proses pembelajaran media pembelajaran berbasis game edukasi unity materi jaringan komputer kelas xi tkj smkn kamal hasil uji kelayakan siswa diperoleh penilaian angket angket dianalisis presentase uji coba perorangan presentase kategori uji coba kelompok presentase kategori uji coba kelompok presentase kategori berdasarkan hasil uji coba disimpulkan media pembelajaran berbasis game edukasi unity materi jaringan komputer kelas xi tkj smkn kamal layak bahan ajar siswa,0.0011712543427748324,0.0011711311152380242,0.9964863139565049,0.0011713005854822446,1.0
abstrak jirjis muhammad pengembangan sistem informasi perpustakaan berbasis java gui smks ibnu cholil bangkalan program studi pendidikan informatika program pascasarjana universitas trunojoyo madura pembimbing i dr indah agustien s smom mkom ii sigit dwi saputro spd mpd katakata kunci sistem informasi perpustakaan waterfall java gui proses peminjaman pengembalian buku perpustakaan memakan biaya pencatatan peminjaman manual pustakawan pemanfaatan sistem informasi perpustakaan berbasis java gui menghemat biaya proses komputer mempercepat proses peminjaman pengembalian buku mengurangi kesalahan menginputkan kode buku peminjaman buku penelitian bertujuan memuat sistem informasi perpustakaan berbasis java gui smks ibnu cholil bangkalan penelitian metode research and development rd model proses pengembangan software model waterfall analisis kebutuhan desain sistem implementasicoding pengujian penelitian menemukan pengujian fungsionalitas ahli media memperoleh hasil fungsifungsi sistem informasi berfungsi sesuai input output pengujian penerimaan pengguna user acceptance ahli materi diperoleh tingkat persetujuan pengguna pengujian usability agket respon pengguguna diperoleh tingkat persetujuan,0.99789301207906,0.0007022838142756006,0.0007023791461715457,0.0007023249604928218,1.0
pengembangan media pembelajaran multimedia dimensi dilatar belakangi keterbatasan fasilitas lengkapnya komponen pc siswa praktikum siswa kesulitan menerima pelajaran inovasi menyelesaikan permasalahan penelitian bertujuan mengembangkan media pembelajaran multimedia dimensi siswa kelas x teknik komputer jaringan materi pencarian kesalahan dasar komputer metode pengembangan mengembangkan menguji kelayakan media prosedur mengacu model pengembangan addie tahapan analisis desain pengembangan evaluasi berdasarkan hasil penelitian pengembangan penilaian validasi ahli isimateri diperoleh persentase penilaian validasi ahli media diperoleh penilaian uji coba perorangan penilaian uji coba kelompok lapangan hasil media pembelajaran multimedia dimensi layak kunci multimedia d pengembangan media kelas x tkj,0.001106477712538178,0.001106355658464197,0.9966807742750097,0.0011063923539880761,1.0000000000000002
penelitian bertujuan efektivitas model pembelajaran problem based instruction pbi materi cascading style sheet css kelas x tkj smk negeri labang penelitian penelitian k uantitatif desain quasi eksperimental design pengambilan data instrumen tes pilihan ganda analisis data ketuntasan belajar siswa ujit uji gain kelas eksperimen diterapkan model pbi hasil penelitian diperoleh ketuntasan belajar siswa kelas eksperimen mencapai hasil belajar siswa kelas eksperimen dibandingkan hasil belajar kelas kontrol dibuktikan ujit thitung ttabel aktivitas siswa tergolong aktif persentase aktivitas guru kategori persentase didukung keterampilan guru mencapai persentase kategori respon siswa pembelajaran persentase disimpulkan model pbi efektif mata pelajaran pemrograman web materi css kelas tkj smk negeri labang kunci efektivitas model problem based instruction materi cascading style sheet,0.0008898445745294848,0.0008897843974223265,0.0008898943850447472,0.9973304766430034,1.0
permasalahan belajar siswa mata pelajaran sistem operasi sistem mengajar mengunakan metode ceramah siswa belajar kelas menarik siswa kekurang pahaman pembelajaran sistem pembelajaran mengajar guru kelas dasar berpengaruh tercapainya tujuan pembelajaran hasil belajar siswa penelitian harapkan media pembelajaran solusi permasalahan kurangnya pemahaman siswa pembelajaran sistem operasi smk negeri arosbaya tujuan dilakukannya penelitian pengaruh pembelajaran media mind mapping hasil belajar siswa materi sistem operasi penelitian penelitian kuantitatif quasi experimental design desain penelitian nonequivalent control group design penelitian smkn arosbaya sampel sampel jenuh dimana anggota populasi dijadikan sampel kelas tkj a kelas eksperimen kelas tkj b kelas kontrol instrumen tes hasil belajar pretest postest lember pengamatan guru siswa tes uji signifikan diperoleh thitung ttabel thitung ttabel dinyatakan ho ditolak ha diterima kesimpulan penilitian pengaruh media pembelajaran visual grafis mind mapping,0.000797651073193324,0.0007975222240430201,0.0007978002586496816,0.997607026444114,1.0
penelitian bertujuan pengaruh model inquiry training hasil belajar siswa materi aplikasi jaringan sistem operasi komputer penelitian dilaksanakan juni metode quasi experiment desain pretest posttest sampel penelitian siswa kelas eksperimen siswa kelas kontrol pengambilan data instrumen tes pilihan ganda analisis data ujit hasil penelitian diperoleh ho ditolak ha diterima pengaruh model inquiry inquiry training hasil belajar siswa materi aplikasi jaringan sistem operasi komputer kelas x tkj smk nurul amanah bangkalan ratarata hasil belajar siswa mengalami peningkatan pretest kelas eksperimen posttest kelas eksperimen pretest kelas kontrol posttest kelas kontrol kesimpulan model inquiry training layak penelitian disarankan sekolah dukungan proses pembelajaran model inquiry training memfasilitasi penggunaan internet disekolah alat bantu pembelajaran siswa belajar mandiri guru jaringan dasar smk model inquiry training pembelajaran siswa bosan kunci inquiry training hasil belajar siswa,0.015706556087300483,0.0007912397876488516,0.0007913401831565869,0.982710863941894,0.9999999999999999
permasalahan pelaksanaan pembelajaran siswa kelas x tkj smk ibnu cholil bangkalan model pembelajaran model konvensional siswa terfokus memahami konsep materi diajarkan aktivitas hasil belajar rendah model inkuiri salah model pembelajaran menekankan aktivitas siswa maksimal mencari menyelidiki menempatkan siswa subjek belajar menerapkan model pembelajaran inkuiri bebas dimodifikasi pemahaman siswa konsep materi meningkat aktivitas hasil belajar tercapai penelitian bertujuan pengaruh pembelajaran berbasis inkuiri dilengkapi panduan praktikum hasil belajar siswa materi instalasi sistem operasi berbasis teks metode penelitian quasi experimental design tipe nonequivalent control group design desain penelitian memiliki sampel kelas eksperimen kelas kontrol kelas dipilih acak random kelas eksperimen kelas perlakuan treatment kelas kontrol diperikan perlakuan metode didukung teknikteknik pengumpulan data meliputi lembar observasi angket tes hasil penelitian diperoleh data thitung ttabel perbedaan signifikan ratarata skor pretest kelompok eksperimen ratarata skor posttest kelompok kontrol disimpulkan hipotesis alternatif ha diterima hipotesis nihil ho ditolak pembelajaran berbasis inkuiri berpengaruh signifikan hasil belajar siswa kelas x tkj smk ibnu cholil bangkalan materi instalasi sistem operasi berbasis teks,0.0006236204425579524,0.0006236058043398694,0.0006236449176151907,0.9981291288354871,1.0000000000000002
katakata kunci media pembelajaran mobile learning androiddinamika gerak addie pemanfaatan handphone belajar bermain pembelajaran didalam kelas maksimal siswa memahami materi berbicara bermain handphone kelas pengembang memiliki tujuan media pembelajaran memanfaatkan handphone berbasis android berguna pembelajaran tujuan penelitian adalahmengembangkan media pembelajaran mobile learning berbasis androidmata pelajaran fisika materi dinamika gerak harapan siswa memaksimalkan android dimiliki media pembelajaran penelitian jenis penelitian pengembangan rd research and development model penelitian pengembangan model addie addie singkatan analysis design development or production implementation or delevery and evaluations model pengembangan membangun perangkat media pembelajaran infrastruktur program pembelajaran efektif dinamis mendukung kinerja pembelajaran berdasarkan penelitian pengembangan diperoleh hasil presentase kelayakan ahli media pembelajaran ahli materi uji coba perorangan uji coba kelompok uji coba pemakaian kelompok,0.12340874345768447,0.00085184254394486,0.5745779591076667,0.301161454890704,1.0
abstrak ulfatun hasanah motivasi belajar siswa kelas xi rpl materi perulangan sekolah menerapkan full day school study smkn pamekasanskripsi program studi pendidikan informatika fakultas ilmu pendidikan universitas trunojoyo madura pembimbing i ariesta kartika sarissimpd pembimbing ii wanda ramansyah spd mpd kunci motivasi belajar siswa full day school perulangan motivasi belajar individu berbeda kuat lemah motivasi mendorong semangat belajar sendiriya motivasi dikenal motivasi instrinsik ekstrinsik motivasi belajar tumbuh kelas xi rpl smkn pamekasan materi perulangan ranah full day school motivasi belajar siswa tujuan motivasi siswa kelas xi rpl faktorfaktor motivasi belajar siswa upaya guru menumbuhkan motivasi belajar siswa tercapai penelitian dimana jenis penelitian kulitatif deskriptif penelitian menyajikan konkrit katakata tertulis menyajikan bentuk tabel gambar diagram siswa kelas xi rpl populasi diperoleh kategori siswa motivasi kategori siswa motivasi kategori siswa motivasi rendah rentang nilai angket dipilih masingmasing kategori motivasi dijadikan sampel sampel dimana motivasi siswa motivasi siswa motivasi rendah siswa diwawancarai menentukan motivasi instrinsik ekstrinsik wawancara mendalam sampel siswa memeiliki motivasi ekstrinsik,0.0725058379474254,0.0006274423389795562,0.0006275219767028863,0.9262391977368922,1.0
abstrak shagarudin vidy pengaruh model pembelajaran creative problem solving cps hasil belajar kognitif siswa materi protokol jaringan smks alhikam bangkalan skripsi program studi pendidikan informatika program sarjana universitas trunojoyo madura pembimbing i puji rahayu ningsih spd mpd ii sigit dwi saputro spd mpd katakata kunci pendidikan model pembelajaran creative problem solving protokol jaringan penelitian bertujuan pengaruh model pembelajaran creative problem solving cps hasil belajar materi protokol jaringan kelas x tkj materi protokol jaringan smks alhikam bangkalan penelitian mengunakan metode penelitian kuantitatif jenis penelitian quasi eksperimental design desain penelitian non equivalent control grup design penelitian menemukan hasil perhitungan regresi linier sederhana data perlakuan postest diperoleh persamaan regresi y x nilai korelasi dimana thitung ttabel ho ditolak thitung daerah penolakan ho positif disimpulkan pengaruh positif signifikan model creative problem solving hasil belajar siswa materi protokol jaringan hasil analisis keterlaksaan pembelajaran ditinjau aktivitas guru pertemuan terlaksana terlaksana nilai presentase kategori pertemuan kegiatan pembelajaran terlaksana terlaksana nilai presentase kategori keterlaksanaan pembelajaran ditinjau aktivitas siswa pertemuan klasikal menunjukan angka pertemuan klasikal diperoleh nilai pertemuan kategori sangan,0.1546987864214608,0.0005974633292330562,0.000597475359499477,0.8441062748898067,1.0
kunci metode simulasi hasil belajar instalasi sistem operasi penelitian bertujuan pengaruh metode pembelajaran simulasi hasil belajar kognitif siswa materi instalasi sistem operasi kelas x tkj smk negeri arosbaya bangkalan penelitian metode kuantitatif desain penelitian quasi experimental jenis nonequivalent control group design sampel penelitian siswa teknik sampling jenuh pengumpulan data instrumen tes hasil belajar siswa lembar observasi aktivitas guru aktivitas siswa hasil penelitian ratarata pretest posttest kelas eksperimen kelas kontrol memperoleh hasil perhitungan regresi linier sederhana data perlakuan diperoleh persamaan regresi y x nilai korelasi r metode pembelajaran simulasi berhubungan positif hasil belajar siswa berdasarkan temuan hasil penelitian pengaruh penggunaan metode simulasi hasil belajar siswa materi instalasi sistem operasi hasil uji hipotesis diperoleh nilai thitung ttabel ho ditolak pengaruh signifikan metode pembelajaran simulasi hasil belajar kognitif siswa hasil observasi aktivitas guru persentase memperoleh ratarata kategori hasil observasi aktivitas siswa persentase memperoleh ratarata kategori penelitian disimpulkan metode pembelajaran simulasi berpengaruh hasil belajar siswa,0.0006785327328278184,0.0006785076251180399,0.0006785450467779284,0.9979644145952763,1.0
walid sidik media aplikasi cisco it essential virtual desktop mata pelajaran perakitan komputer hasil belajar siswa sma khairul ulum sikripsi program studi pendidikan informatika fakultas ilmu pendidikan universitas trunojoyo madura dosen pembimbing wanda ramansyah spd mpd muchamad arif spd mpd kunci hasil belajar media aplikasi cisco it essential virtual desktop permasalahan belajar siswa mata pelajaran perakitan komputer terbatasnya pc mengganggu proses pembelajaran motivasi siswa mengikuti proses pembelajaran menurun berdampak pemahaman siswa materi pembelajaran tersedianya sarana pembelajaran berpengaruh hasil belajar siswa penelitian penggunaan media aplikasi solusi permasalahan kurangnya pemahaman siswa pembelajaran perakitan komputer sma khairul ulum tujuan dilakukannya penelitian pengaruh media aplikasi cisco it essential virtual desktop hasil belajar siswa mata pelajaran perakitan komputer penelitian penelitian kuantitatif quasi experimental design desain penelitian nonequivalent control group design penelitian sma khairul ulum sampel sampel jenuh dimana anggota populasi dijadikan sampel kelas xb ips kelas eksperimen kelas xa ipa kelas kontrol instrumen tes hasil belajar pretest postest lembar angket respon siswa tes uji signifikan diperoleh thitung ttabel thitung ttabel dinyatakan ho ditolak ha diterima kesimpulan penilitian pengaruh media aplikasi cisco it essential virtual desktop,0.18272753913382234,0.0005543817069719363,0.0005545204443312852,0.8161635587148744,1.0
pengembangan sistem informasi perpustakaan berbasis java graphical user interface program aplikasi perpustakaan dilatar belakangi banyaknya buku perpustakaan pustakawan siswa kesulitan mengorganisir buku program aplikasi mempermudah kinerja pustakawan mengolah buku mempermudah penggunaan siswa mencari sekedar membaca buku perpustakaan sekolah sistem informasi perpustakaan menunjang pembelajaran siswa membaca perpustakaan sekolah model pengembangan model pengembangan mengembangkan menguji keefektifan produk sistem prosedur pengembangan mengikuti model waterfall instrumen pengembangan kuesioner wawancara terstruktur teknik analisis data teknik deskriptif kuantitatif hasil penelitian pengembangan sistem informasi penilaian ahli sistem penilaian uji coba perorangan penilaian uji coba kelompok penilaian uji kelompok hasil menunjukan sistem informasi perpustakaan berbasis java graphical user interface smp sumenep sistem informasi perpustakaan sekolah kunci pengembangan sistem informasi perpustakaan java graphical user interface neatbean,0.9210453657303317,0.0008518940812980226,0.07725076144401573,0.0008519787443545597,1.0
pembelajaran jaringan dasar materi tcpip terfokus kegiatan praktik pemahaman siswa materi keterbatasan buku panduan buku cetak modul berbanding terbalik lengkapnya fasilitas komputer disediakan sekolah fasiltas dimanfaatkan siswa inovasi membantu pemahaman siswa materi inovasi mengembangkan media pembelajaran multimedia interaktif unity materi tcpip penelitian bertujuan mengembangkan media pembelajaran multimedia interaktif unity materi tcpip diuji kelayakannya penelitian bertujuan respon siswa media pembelajaran multimedia interaktif unity materi tcpip model penelitian pengembangan model addie analysis design development implementation evaluations penelitian smks agung mulia bangkalan siswa kelas xi tkj smks agung mulia subjek penelitian teknik analisa data analisis deskriptif kualitatif analisis statistik deskriptif instrumen penelitian angket hasil persentase diperoleh ahli materi kualifikasi layak hasil persentase ahli media kualifikasilayak persentase diperoleh uji coba perorangan kualifikasi layak hasil persentase diperoleh uji coba kelompok kualifikasi layak hasil persentase uji coba kelompok alah kualifikasi layak berdasarkan hasil persentase ahli media ahli materi uji coba perorangan uji coba kelompok uji coba kelompok media pembelajaran multimedia interaktif unity materi tcpip layak revisi,0.0006235904177737456,0.0006235018561899859,0.9981293475131974,0.0006235602128388263,0.9999999999999999
penelitian penelitian kuantitatif strategi ctl contextual teaching and learning metode pembelajaran eksperimen penelitian dilaksanakan kelas x smkn arosbaya penelitian bertujuan pengaruh strategi ctl contextual teaching and learning pembelajaran metode eksperimen hasil belajar siswa pelajaran perakitan komputer teknik pengumpulan data tes evaluasi hasil penelitian hasil validasi persentase ratarata validasi tes hasil belajar persentase ratarata hasil validasi rpp disumplkan perangkat pembelajaran layak pengaruh pembelajaran terhadapi hasil belajar siswa berdasarkan hasil perhitungan uji t diperoleh nilai thitung ttabel denngan thitung ttabel diperoleh thitung ttabel h ditolak ha diterima pembelajaran strategi ctl contextual teaching and learning metode pembelajaran eksperimen pelajaran perakitan komputer pengaruh signifikan hasil belajar siswa kelas xi tkj tingkat ketuntasan siswa kelas eksperimen kelas kontrol disimpulkan siswa kelas eksperimen aktif antusias pembelajaran hasil belajar kelas eksperimen dibandingkan kelas kontrol selisih ratarata nilai kelas eksperimen kontrol memiliki selisih,0.06296002820765705,0.0007553974708787394,0.0007555120594566855,0.9355290622620075,1.0
penelitian bertujuan mengembangkan menganalisis kelayakan media mooc massive open online course materi setting jaringan mikrotik media khusus siswa kelas xii smk jurusan teknik komputer jaringan sekolah menengah kejuruan agung mulia socah kabupatenbangkalan media media berbasis web menggunakanframework bootstrap database mysql text editor notepad penelitian model addie analisis media tahapan uji ahli materi uji ahli media uji fungsionalitas black box testing uji coba perorangan uji coba kelompok uji coba kelompok subjek uji coba penelitian siswa pembagian siswa uji coba perorangan siswa uji coba kelompok siswa uji coba kelompok hasil penelitian media dikembangkan layak ratarata prosentase uji coba perorangan uji coba kelompok uji coba kelompok kunci mooc mikrotik sekolah menengah kejuruan black box testing,0.4372151859384332,0.000889907075470062,0.5610050224331308,0.0008898845529658262,0.9999999999999999
t sinabutar maringan pengembangan multimedia pembelajaran interaktif berbasis android mata pelajaran pemrograman web dasar siswa smk negeri labang skripsi program studi pendidikan informatika fakultas ilmu pendidikan universitas trunojoyo madura pembimbing i wahyudi agustiono skom msc phd ii wanda ramansyah spd mpd pemrograman web dasar materi pembuatan web sederhana disajikan pendidik smk n labang mengunakan metode ceramah buku teks ebook mengembangkan media pembelajaran kreatif inovatif peneliti mengembangkan multimedia pembelajaran interaktif berbasis android media pembelajaran smk negeri labang kualitas respon siswa multimedia pembelajaran pemrograman web dasar berbasis android materi pembuatan web sederhana model penelitian pengembangan model kemp dayton ide tujuan khusus pembelajaran karakteristik siswa isi materi content outline treatment developing editing and mixing testing and revising teknik analisis data analisis deskriptif kualitatif statistik deskriptif instrument penelitian angket meliputi aspek efektivitas efisiensi daya tarik hasil penelitian diperoleh ahli isimateri dihasilkan persentase klasifikasi pencapaian revisi hasil persentase ahli media klasifikasi pencapaian revisi hasil persentase uji coba kelompok klasifikasi pencapaian revisi uji coba kelompok klasifikasi revisi berdasarkan hasil persentase ahli isimateri ahli media uji coba kelompok kelompok kesimpulan multimedia pembelajaran pemrograman web dasar ditinjau aspek efektivitas efisiensi daya tarik layak revisi berdasarkan komentar saran angket katakata kunci multimedia pembelajaran tutorial media pembelajaran pemrograman web dasar kemp dayton,0.388290979345878,0.0005015781049028055,0.6107058335999638,0.0005016089492553824,0.9999999999999999
bimbingan konseling sekolah bantuan konselor guru konseli siswa menyelesaikan dihadapi mengembangkan potensi dimiliki sekolah bimbingan konseling berjalan maksimal disebabkan kuurangnya pemanfaatan teknologi informasi penelitian bertujuan mengembangkan sistem informasi manajemen bimbingan konselling smkn badegan ponorogo membantu proses bimbingan konselliing berjalan efektif proses bimbingan siswa guru bertatap muka langsung bantuan aplikasi android aplikasi berfungsi memonitoring perilaku siswa pemberian skor reward punishment penelitian metode sdlc waterfall metode memiliki tahapan perencanan sistem analis sistem desain sistem implementasi sistem pemeliharaan sistem hasil penelitian diperoleh uji ahli sistem informasi kualifikasi ahli materiisi prosentase kualifikasi uji pengguna prosentase kualifikasi tinnggi peneliti menyarankan produk sistem informasi bimbingan konseling smkn badegan dipublish playstore dikembangkan fitur chatting aplikasi diintegrasikan basis data terpadu sekolah,0.9973539748346678,0.0008819920673402713,0.0008820585779792999,0.0008819745200125593,1.0
abstrak sumiatun pengembangan media pembelajaran pengenalan hardware komputer teknologi augmented reality berbasis unity siswa kelas x tkj smk skripsi pendidikan informatika universitas trunojoyo madura pembimbing i arik kurniawati skom mt ii sigit dwi saputro spd mpd kunci media pembelajaran augmented reality unity pengenalan hardware materi pengenalan perangkat keras komputer materi membahas pengenalan perangkat keras komponen penyusun komputer mempelajari materi pengenalan perangkat komputer siswa dituntut memiliki kemampuan menghafal penelitian bertujuan mengembangkan media pembelajaran pengenalan perangkat keras komputer augmented reality berbasis android membantu siswa memahami bentuk nyata perangkat keras komputer materi pengenalan perangkat keras komputer penelitian metode penelitian pengembangan addie analysis design development implementation evaluation penelitian tahap uji coba memperoleh nilai efektivitas efisiensi daya tarik produk uji coba ahli materi uji coba ahli media ketiga uji coba kelompok keempat uji coba kelompok hasil penelitian nilai diperoleh game edukasi ahli materi nilai kualifikasitinggi ahli media diperoleh nilai kualifikasi uji coba siswa kelompok diperoleh nilai kualifikasi uji coba siswa kelompok diperoleh nilai kualifikasi augmented reality perangkat keras komputer dikembangkan memiliki nilai efektifitas efisiensi daya tarik media pembelajaran pengenalan hardware komputer,0.1300387568164297,0.0005734139992509771,0.8688143516276173,0.0005734775567019646,1.0
kompetensi merakit komputer diperoleh siswa maksimal siswa mengamati mencoba langsung merakit komponenkomponen keberadaan media pembantu media pembelajaran membantu pelaksanaan pembelajaran mengalami kekurangan media pendukung pembelajaran penerapan media pembelajaran animasi dimensi augmented reality keahlian merakit laptop smkn labang metode d metode d tahap utama define pendefinisian design perancangan develop pengembangan disseminate penyebaran tahap disseminate penyebaran hasil validasi ahli materi persentase menunjukan media valid hasil validasi ahli media persentase menunjukan media valid hasil uji coba kelompok persentase menunjukan media valid hasil uji coba perorangan persentase menunjukan media valid hasil uji coba kelompok persentase menunjukan media valid,0.449248006385859,0.0010824052424380857,0.5485871025990201,0.0010824857726828589,1.0
pergantian kurikulum salah upaya pemerintah tercapainya tujuan pendidikan maksimal berbanding lurus perkembangan teknologi meningkat berpengaruh kemajuan bidang bidang pendidikan tujuan penelitian mengembangkan sistem informasi pengolah rapor smk al hikam bangkalan diharapkan membantu guru proses pengolahan rapor penerapan sistem informasi pengolah rapor kurikulum berbasis web smk al hikam metode system development life cyclesdlc validasi sistem berdasarkan aspek functionality skala guttman hasil fungsi sistem berjalan validasi isi berdasarkan aspek acception persentase isi sistem seuai diharapkan pengguna uji coba pengguna melibatkan responden berdasarkan aspek usability didapatkan persentase sistem,0.996486684458596,0.0011710641666316114,0.00117112848558107,0.0011711228891914671,1.0000000000000002
materi protokol jaringan berisi alur pergerakan data didalam jaringan komputer menghadirkan langsung proses alur pergerakan data siswa meningkatkan kompetensi siswa belajar materi protokol jaringan permasalahan muncul tersedianya media pembelajaran penyampaian materi protokol jaringan siswa termotivasi belajar protokol jaringan penelitian bertujuan media pembelajaran augmented reality materi protokol jaringan model pengembangan addie hasil penelitian hasil uji coba ahli isi materi persentase media layak hasil uji coba ahli media persentase media layak hasil uji coba siswa perorangan persentase media layak hasil uji coba siswa kelompok persentase media layak menunjukan augmented reality memenuhi kebutuhan siswa mempelajari materi protokol jaringan,0.0010485107371009284,0.17669784363219057,0.8212051948873955,0.0010484507433130574,1.0000000000000002
abstrak ainun najib jurusan ilmu pendidikan program studi pendidikan informatika analisis kesulitan belajar ditinjau kemampuan peserta didik sekolah mata pelajaran sistem komputer studi peserta didik kelas x smk pgri i bangkalan penelitian bertujuan menganalisis kesulitan belajar peserta didik kelas x tkj memiliki kemampuan rendah materi sistem komputer smk pgri bangkalan penelitian metode penelitian kualitatif pendekatan deskriptif subjek penelitian peserta didik kemampuan peserta didik kemampuan rendah teknik purposive sampling teknik pengambilan sampelsubjek penelitian pengumpulan data wawancara dokumentasi hasil penelitian peserta didik kelas x smk pgri i bangkalan mengalami kesulitan belajar memahami gerbang logika disebabkan kesulitan memahami gerbang logika kesulitan memecahkan permasalahan belajar gerbang logika faktor menyebabkan peserta didik kemampuan memahami gerbang logika faktor internal kesehatan fisik minat bakat motivasi faktor eksternal lingkungan keluarga metode mengajar guru mediaalat faktor meyebabkan peserta didik kemampuan rendah memahami gerbang logika mempengaruhi kesulitan belajar faktor internal minat bakat motivasi faktor eksternal lingkungan keluarga metode mengajar guru mediaalat upaya belajar peserta didik kunci kesulitan belajar kemampuan matapelajaran sistem komputer,0.2873017483827715,0.07242939628715726,0.28798283686122683,0.3522860184688443,1.0
abstrak guruh s w pengembangan game edukasi dimensi materi periferal komputer smk kls x smk pgri bangkalan skripsi pendidikan informatika universitas trunojoyo madura pembibing wanda ramansa spd mpd mochamad arif spd mpd kunci media pembelajaran game edukasi android periferal komputer materi periferal komputer materi membahas pengenalan kerja periferal komputer merinci penggunaan perawatan komponen pakai awet cepat rusak materi periferal komputer siswa tuntut memiliki kemampuan berfikir kreatif penggunaan perawatan periferal komputer penelitin bertujuan mengembangkan media pembelajaran periferal komputer game edukasi berbasis android membantu siswa memahami materi penelitian metode penelitian pengembangan mengikuti model pengembangan addie analysis design development implementation evaluation penelitian tahap uji coba memperoleh nilai efektivitas efisiensi daya tarik produk uji coba ahli isimateri uji coba ahli rancangan media ketiga uji coba perorangan uji coba kelompok hasil penelitian nilai diperoleh game edukasi ahli materi nilai kualifikasisangat ahli rancangan media diperoleh nilai kualifikasi uji coba siswa perorangan diperoleh nilai kualifikasi uji coba siswa kelompok diperoleh nilai kualifikasi game edukasi dikembangkan memiliki nilai efektifitas efisiensi daya tarik media pembelajaran periferal komputer,0.0006047454122884575,0.0006046223091144349,0.9981859554052415,0.0006046768733556825,1.0
